author,title,subtitle,language,categories,description,series,edition,firstPublishDate,published_year,characters,format,genres,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,best_sellers_rank,bookId,buybox_seller,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,product_dimensions,publisher,ratingsByStars,ratings_count,seller_name,setting,soldBy,weight
"Teresa Driscoll (Goodreads Author), Elizabeth Knowelden (Narrator)",I Am Watching You,,English,,"When Ella Longfield overhears two attractive young men flirting with teenage girls on a train, she thinks nothing of it—until she realises they are fresh out of prison and her maternal instinct is put on high alert. But just as she’s decided to call for help, something stops her. The next day, she wakes up to the news that one of the girls—beautiful, green-eyed Anna Ballard—has disappeared.A year later, Anna is still missing. Ella is wracked with guilt over what she failed to do, and she’s not the only one who can’t forget. Someone is sending her threatening letters—letters that make her fear for her life.Then an anniversary appeal reveals that Anna’s friends and family might have something to hide. Anna’s best friend, Sarah, hasn’t been telling the whole truth about what really happened that night—and her parents have been keeping secrets of their own.Someone knows where Anna is—and they’re not telling. But they are watching Ella.Listening Length: 8 hours and 26 minutes",,Unabridged,,October 1st 2017,[],Audio CD,"['Mystery', 'Thriller', 'Fiction', 'Mystery Thriller', 'Suspense', 'Audiobook', 'Crime', 'Contemporary', 'Psychological Thriller', 'Adult']",,9781543617665,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500655149l/34879754.jpg,4.04,[],948.0,10.0,,34879754-i-am-watching-you,,,,,93.0,124692.0,9,,Brilliance Audio,"['47117', '46355', '22643', '5817', '2760']",,,[],,
Teresa Edgerton,The Castle of the Silver Wheel,,,Fiction,"Possessed with the gift of magic, Gwenlliant of Celydonn travels with her husband to Mochdreff to rule over a nation with a long history of animosity toward her people. Original.",,,,1993.0,,,,0441092756,9780441092758,,,3.99,,,,,,,,,,,,278.0,,,,86.0,,,,
Teresa Edgerton,The Moon in Hiding,,,Fiction,"Televi, apprentice to the wizard Glastyn, and Ceilyn, the kingdom's most virtuous knight, are accused of witchcraft and robbery respectively",,,,1989.0,,,,0441542158,9780441542154,,,4.0,,,,,,,,,,,,208.0,,,,160.0,,,,
Teresa Gabelman (Goodreads Author),Damon,,English,,"Damon DeMasters is a vampire warrior who has taken an oath to protect his own kind as well as humans. As a social worker, Nicole Callahan fights for the right of every child placed in her care. Damon has been ordered to train Nicole and her colleagues against the dangers they now face. Even as sparks fly, Nicole and Damon depend on each other to protect the children of both races.",The Protectors #1,,,November 27th 2011,"['Damon DeMasters', 'Nicole Callahan']",Kindle Edition,"['Paranormal', 'Vampires', 'Paranormal Romance', 'Romance', 'Fantasy', 'Urban Fantasy', 'Adult', 'Erotica', 'Supernatural', 'Contemporary']",,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327125184l/13125879.jpg,4.02,[],97.0,1.0,,13125879-damon,,,,,92.0,6892.0,286,,,"['2802', '2139', '1403', '369', '179']",,,[],,
"Teresa Garcia (Goodreads Author), Victoria ""Salaiek"" Davis (Cover Artist), Faith Lindgren-Brown (Editor)",Taming the Blowing Wind,,English,,"Every girl yearns for adventure, romance and magic in their lives. BlowingWind MountainChild had all of these and lost them, just as she was starting on what she thought would be the greatest adventure of her life. Now, she is being called out by the forces of life and undertaking the journey into adulthood alone. However, journeys always seem to entail healing, and a quest to find her lost love turns into something even greater.  Take Ryu is a boisterous magma ryugami trapped for five years beneath Mt. Fuji for the crime of becoming too engrossed in human affairs. Upon the end of his imprisonment he emerges to find a strange and undefended shaman woman within his territory. Falling prey once more to his kind heart he too is swept up in the threads of a destiny that neither human nor dragon could have ever believed.  This is the first book of the Dragon Shaman series, which will follow BlowingWind and her family in a saga of such depth and breadth, that some greater being, or beings must surely be behind the scenes. But for what purpose?More than supernatural romance, more than fantasy, this multi-genre series will have a very different end than what the author usually finds to read...which is just how she wants it.",Dragon Shaman #1,,08/30/06,September 30th 2013,[],Paperback,"['Fantasy', 'Romance', 'Paranormal', 'Coming Of Age', 'Time Travel', 'Adventure', 'Young Adult', 'Mythology', 'Dragons']",,9780978802868,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375564908l/18281102.jpg,4.18,[],396.0,5.0,,18281102-taming-the-blowing-wind,,,,,95.0,22.0,304,,THG StarDragon Publishing,"['11', '6', '4', '0', '1']",,,"['California (United States)', 'Japan']",,
Teresa Jones (Goodreads Author),Letters Home: Afghanistan,,English,,"~This book is a novella that is the first in a set of four from the “Letters from War” series.~Letters Home: Afghanistan is the story of a soldier and his family that experience the ups and downs of a year of deployment to an active war zone. In this story we watch as the son John, deals with the reality of war in addition to missing out on all the wonderful things that come along with being part of a family and a community. We also get a peek into how the family on the home front deals with their son being so far away and in harm’s way each and every day. Together they must find the strength to stay strong and positive while struggling daily to be a constant source of encouragement and support to each other. ~This book reads like a packet of old letters instead of in typical chapter formation~",,First Edition,,July 4th 2013,[],Kindle Edition,[],,B00DUFRCQC,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373473533l/18177004.jpg,4.9,[],81.0,1.0,,18177004-letters-home,,,,,100.0,10.0,78,,Teresa Jones,"['9', '1', '0', '0', '0']",,,[],,
Teresa Jordan,Riding the White Horse Home: A Western Family Album,,English,,"The daughter and granddaughter of Wyoming ranchers, Teresa Jordan gives us a lyrical and superbly evocative book that is at once a family chronicle and a eulogy for the land her people helped shape and in time were forced to leave. Author readings.",,,April 6th 1993,May 31st 1994,[],Paperback,"['Memoir', 'Nonfiction', 'Biography', 'Westerns', 'Horses', 'History']",,9780679751359,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320542629l/873910.jpg,3.96,[],31.0,1.0,,873910.Riding_the_White_Horse_Home,,,,,95.0,275.0,240,,Vintage,"['85', '113', '64', '8', '5']",,,[],,
Teresa Kander (Goodreads Author),Heartbreak and Happiness,,English,,"I've been writing poetry since I was ten years old. It's the easiest way for me to deal with whatever's going on in my life at any given moment, especially the really good or the really bad. This is a collection of various things I've written through the years, and I hope you can find at least one poem in here to touch your heart.",,,,August 4th 2011,[],Paperback,[],,9781463764968,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348275351l/14402211.jpg,5.0,[],90.0,1.0,,14402211-heartbreak-and-happiness,,,,,,2.0,190,,Createspace Independent Publishing Platform,[],,,[],,
Teresa Medeiros,A Kiss to Remember,,,Fiction,"After his mother dies, Sterling Harlow sets out to reclaim her estate and evict his mother's ward Laura Fairleigh, but on the way there he is rendered unconscious and loses his memory, and Laura sets out to convince Sterling that he is her betrothed.",,,,2002.0,,,,0553581856,9780553581850,,http://books.google.com/books/content?id=Bj6FDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.88,,,,,,,,,,,,353.0,,,,3522.0,,,,
Teresa Medeiros (Goodreads Author),Yours Until Dawn,,English,,"Gabriel Fairchild's valor during battle earns him the reputation of hero, but costs him both his sight and his hope for the future. Abandoned by the fiancée he adored, the man who once walked like a prince among London's elite secludes himself in his family's mansion, cursing his way through dark days and darker nights. Prim nurse Samantha Wickersham arrives at Fairchild Park to find her new charge behaving more like a beast than a man. Determined to do her duty, she engages the arrogant earl in a battle of both wit and wills. Although he claims she doesn't possess an ounce of womanly softness, she can feel his heart racing at her slightest touch. As Samantha begins to let the light back into Gabriel's life and his heart, they both discover that some secrets -- and some pleasures -- are best explored in the dark ...",,,,July 27th 2004,"['Gabriel Fairchild', 'Samantha Wickersham']",Paperback,"['Historical Romance', 'Romance', 'Historical', 'Regency', 'Historical Fiction', 'Beauty and The Beast', 'Adult', 'Regency Romance', 'Fiction', 'Disability']",,9780060513658,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393554483l/350683.jpg,4.08,['Maggie Award for Excellence (Georgia Romance Writers) Nominee for Historical Romance (2005)'],250.0,3.0,,350683.Yours_Until_Dawn,,,,,95.0,10328.0,373,,Avon,"['3962', '3843', '2027', '365', '131']",,,['England'],,
Teresa Medeiros (Goodreads Author),Breath of Magic,,English,,"Precocious Puritan and aspiring witch Arian Whitewood spends her lonely nights dreaming of magic and excitement. She gets more excitement than she bargains for when she crash lands straight out of a witch hunt into the 20th century and the arms of Tristan Lennox, a reclusive billionaire. Arian blows through Tristan's climate-controlled existence like a breath of magic, only to discover that the spell he weaves around her heart is more compelling than any enchantment.",Lennox Family Magic #1,,,February 1st 1996,"['Arian Whitewood', 'Tristan Lennox']",Mass Market Paperback,"['Romance', 'Time Travel', 'Historical Romance', 'Paranormal', 'Fantasy', 'Paranormal Romance', 'Historical', 'Magic', 'Contemporary Romance', 'Contemporary']",,9780553563344,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335852518l/350678.jpg,3.9,['RITA Award by Romance Writers of America Nominee for Paranormal Romance (1997)'],146.0,2.0,,350678.Breath_of_Magic,,,,,91.0,3084.0,400,,Bantam,"['1030', '1064', '724', '196', '70']",,,"['Gloucester, Massachusetts (United States)', 'New York City, New York (United States)']",,
Teresa Medeiros (Goodreads Author),Touch of Enchantment,,English,,"From the bestselling author of Breath of Magic and Shadows and Lace comes a beguiling new time-travel love story in the hilarious, magical voice that has made Teresa Medeiros one of the nation's most beloved romance writers.Heiress Tabitha Lennox considered her paranormal talents more a curse than a gift. So she dedicated her life to the cold, rational world of science. Until the day she examined the mysterious amulet her mother had left her and found herself catapulted seven centuries into the past, directly into the path of a rearing black charger ridden by a chain-mailed warrior.Sir Colin of Ravenshaw had returned from the Crusades to find his castle in ruins, his enemy poised to overrun the land where generations of Ravenshaws had ruled. The last thing he expected was to half trample a damsel with odd garb and even odder manners. But it is her strange talent that will create trouble beyond Colin's wildest imaginings. For everyone knows that a witch must be burned...but it is Colin's heart that is aflame, over an enchanting woman he must not love, yet cannot live without.",Lennox Family Magic #2,,,June 2nd 1997,"['Tabitha Lennox', 'Colin Ravenshaw']",Mass Market Paperback,"['Romance', 'Historical Romance', 'Time Travel', 'Historical', 'Fantasy', 'Paranormal Romance', 'Magic', 'Paranormal', 'Medieval', 'Time Travel Romance']",,9780553575002,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335852662l/350682.jpg,3.99,[],71.0,1.0,,350682.Touch_of_Enchantment,,,,,94.0,2231.0,352,,Bantam,"['779', '821', '487', '115', '29']",,,"['New York City, New York (United States)', 'Scottish Highlands']",,
Teresa Medeiros (Goodreads Author),A Kiss to Remember,,English,,"AWAKENED BY A KISS Laura Fairleigh needs a husband. If she is to keep a roof over her siblings' heads, the prim rector's daughter must wed by her twenty-first birthday. When she finds a mysterious stranger with the face of an angel and the body of Adonis unconscious in the forest and with no memory of his name or his past, she decides to claim him for her own. Little does she know that her fallen angel is really the devil in disguise.Sterling Harlow, the notorious rakehell known as the ""Devil of Devonbrooke,"" awakens to the enchanting kiss of a lovely young woman who informs him he is her long-lost betrothed. With her sun-kissed cheeks and smattering of freckles, she looks every inch the innocent, but her curves possess a woman's allure. When she assures him he is the perfect gentleman, he wonders if he's lost his wits as well as his memory. He would have sworn he was not a man to be satisfied with mere kisses--especially from lips as sweet and luscious as Laura's.As he attempts to uncover the truth before their wedding night, A Kiss To Remember ignites a passion neither of them will ever be able to forget....",Once Upon a Time #3,,06/26/01,April 28th 2002,"['Sterling Harlow', 'Laura Fairleigh']",Mass Market Paperback,"['Historical Romance', 'Romance', 'Historical', 'Regency', 'Historical Fiction', 'Regency Romance', 'Adult', 'Fiction', 'British Literature', 'Fairy Tales']",,9780553581850,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403194779l/35368.jpg,3.89,"['RITA Award by Romance Writers of America Nominee for Long Historical Romance (2002)', 'Heart & Scroll Madcap Award for Historical (2002)']",157.0,2.0,,35368.A_Kiss_to_Remember,,,,,93.0,4342.0,353,,Bantam,"['1266', '1679', '1092', '243', '62']",,,[],,
Teresa Medeiros (Goodreads Author),The Devil Wears Plaid,,English,,"Passion sparks in USA Today and New York Times bestselling author Teresa Medeiros's irresistibly tempting new romance after a sexy Highlander kidnaps his rival's spirited English bride Emmaline Marlowe is about to wed the extremely powerful laird of the Hepburn clan to save her father from debtor's prison when ruffian Jamie Sinclair bursts into the abbey on a magnificent black horse and abducts her in one strong swoop. Though he is Hepburn's sworn enemy, Emma's mysterious captor is everything her bridegroom is not: handsome, virile, dangerous . . . and a perilous temptation for her yearning heart.Jamie expects Emma to be some milksop English miss, not a fiery, defiant beauty whose irresistible charms will tempt him at every turn. But he cannot allow either one of them to forget he is her enemy and she his pawn in the deadly Highland feud between the clans. So why does he still want her so badly for himself? Stealing his enemy's bride was simple, but can he claim her innocence without losing his heart.",,,07/30/10,August 24th 2010,"['Jamie Sinclair', 'Emmaline Marlowe']",Paperback,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Scotland', 'Fiction', 'Adult', 'Audiobook', 'Regency', 'Medieval']",,9781439157886,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1265802366l/7098832.jpg,3.87,[],86.0,1.0,,7098832-the-devil-wears-plaid,,,,,92.0,3336.0,407,,Pocket Books,"['980', '1267', '830', '209', '50']",,,[],,
Teresa Medeiros (Goodreads Author),Goodnight Tweetheart,,English,,"New York Times bestselling author Teresa Medeiros absolutely dazzles in this quick-witted, laugh-out-loud funny, and highly moving love story that will set readers' hearts atwitter.Abigail Donovan has a lot of stuff she should be doing. Namely writing her next novel. A bestselling author who is still recovering from a near Pulitzer Prize win and the heady success that follows Oprah'stamp of approval, she is stuck at Chapter Five and losing confidence daily. But when her publicist signs her up for a Twitter account, she's intrigued. What's all the fuss?Taken under the wing of one of her Twitter followers, ""MarkBaynard"", a quick witted, quick-typing professor on sabbatical, Abby finds it easy to put words out into the world 140 characters at a time. And once she gets a handle on tweets, retweets, direct messages, hashtags, and trends, she starts to feel unblocked in writing and in life. After all, why should she be spending hours in her apartment staring at her TweetDeck and fretting about her stalled career when Mark is out there traveling the world and living?Or is he?Told almost entirely in tweets and DMs, Goodnight Tweetheart is a truly modern take on a classic tale of love and loss, a Griffin and Sabine for the Twitter generation.",,,,December 14th 2010,[],Paperback,"['Romance', 'Chick Lit', 'Contemporary', 'Contemporary Romance', 'Fiction', 'Humor', 'Adult', 'Adult Fiction', 'Young Adult', 'Novels']",,9781439188156,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327892494l/8870923.jpg,3.69,['RITA Award by Romance Writers of America Nominee for Novel with Strong Romantic Elements (2012)'],97.0,1.0,,8870923-goodnight-tweetheart,,,,,88.0,2820.0,222,,Gallery Books,"['708', '972', '792', '257', '91']",,,[],,
